First Name,Last Name,Parent 1,Parent 2,Fitness
Generation,1
CARMELITA,LYNCH,0.1,God,God,8,1.6442665187492265,1.8682154197316558,5,0.7516183368791762,2.0134491970511,6,1.847960265690887,1.7778241565492878,8,1.386519233696438,1.6385965820461512,8,0.8724188906758851,0.8640592631113861,4,0.44666417177789713,0.8729943628145156,5,2.455715265353168,1.4357020553118045,6,0.8340956503483082,0.9859766508128545,5,1.8207774782486885,1.1336879936596254,4,0.1390641377562088,1.1722100062125191,6,0.3271328560719894,1.4281979429305023,10,0.1534277322856034,1.1822778889456484,2,0.21859903193469754,1.5271333761297836,1,1.7769990041960917,1.764332292799267,9,0.5403784475857365,1.799001656758593
SUZY,HERRING,0.8,God,God,2,2.3847606191813973,1.6311520683173055,10,0.27792427394053104,0.987962645110439,8,1.0101205227342085,2.30225989476501,6,0.8094944828060056,1.8839710463998272,2,0.9782799168729422,2.060127837130565,8,0.07091404789721284,0.14573013436885662,5,0.021570581557543156,0.07817682484260041,8,1.6463292055387773,0.44495043895155323,10,1.777465969545178,0.24113964106352775,5,1.8747078466671723,1.618518136896975,8,0.16708576539103043,1.384912334001738,10,1.8461902186674852,2.278398314398059,10,1.44395803868058,1.8322335462794228,8,1.6122624337144131,1.3347311103081994,6,1.3389173841624282,1.0704326018845163
KAROLE,NIELSEN,1.0,God,God,5,1.7620331763536874,2.144450776241743,2,0.7307592032138072,2.2624144519406366,1,1.6186028381044157,0.9186364306205974,10,1.1634753012226584,1.8357801427030986,10,0.15697611415847662,0.22775101024326422,10,0.25078752444797237,2.2949824550061235,1,2.2364567202126038,1.7617774469701115,6,1.4376911167544666,2.247304676954177,5,2.0655218106324638,1.277356374828221,9,2.0294628668050225,1.5365717996547026,10,1.9591469809026747,1.0669775222676159,1,0.04544217506149084,0.4870326728356572,2,0.44472737503106263,1.665862695900966,4,0.11717740023393403,2.071514900375863,2,0.401777910804301,2.423071962845291
SEYMOUR,OSBORN,0.5,God,God,6,1.349191516653815,1.6937312798323503,4,2.181442495964729,0.1814133826220926,5,0.17928470883073117,0.11292617257343762,2,1.6817220973334588,1.4539387882229993,1,1.898547958887923,2.209247402392966,2,1.9559597592202016,1.3765740300440208,4,0.45034334966040646,1.643022404282156,4,1.1956178321295463,2.0957681781153963,9,0.04157904457251005,1.8595342772943608,10,2.493274870720035,1.0356033243322915,6,0.7136870370205639,0.7070595072934391,6,1.6668652868939557,2.127859178958319,10,2.2019804674030445,1.6480329308236046,4,2.170954878912332,0.5224116983489474,4,0.4971198699424903,1.4801571179022854
FERNANDE,BEAN,1.2,God,God,10,0.766793237734964,1.7447348413295796,9,1.3450959100054405,0.9465211205015039,4,1.0631912429907056,1.0018598932820946,1,1.7112449580661624,0.9143004572010438,1,2.329369089026237,1.7264807646218987,4,2.4704874731806052,2.1206805224482035,10,1.636833032583958,1.4032532340362447,4,2.258806243432458,1.8692664315118799,2,2.0331153523644443,1.4048206912474068,9,2.0520190722090135,0.2859742910441601,1,0.049435843798473766,2.493580054221532,5,1.514535902922042,2.0444739448390106,10,2.234339580633988,1.9246529544303543,10,1.791464964300069,2.222227703430878,10,1.3928616743890507,0.6007506558205411
YOKO,LITTLE,0.0,God,God,10,1.1440834819683774,0.3337148357262684,6,1.581424620878948,1.3470561061674546,1,0.7924056239001107,0.8628510361435062,2,0.08186745769258374,1.7026187075564883,2,2.4975930961576824,0.4783373177118863,5,0.8675519564622216,1.3255511981325143,2,2.0154424151205195,0.4902696362902659,8,0.039630069694059356,0.22144183560995623,9,2.1431638689083017,2.035942916475908,9,0.5424059258708624,1.8004330111471913,10,0.16429976122778522,1.6107560962247758,4,1.6613973583688766,0.44030834668357555,4,1.3041376054806564,1.6081528129608527,8,1.288995183269038,1.1040359583945216,1,0.6248576182195126,2.1732268503438816
KATHYRN,GRIFFIN,0.2,God,God,6,2.4132374975161137,0.14836570385791142,1,1.642891616560978,0.6871804994308803,10,0.4059961072886145,1.761114428466822,1,0.7099500787996338,0.12748930041837775,8,0.6030062308054451,0.34649639546353306,4,1.4771773218473683,1.9416771100520214,4,2.25105988206305,2.163457821583961,4,2.287501131468383,0.2788794541690856,2,1.9592943813404584,1.7323098460387656,8,0.8444031957432332,1.7708906685269235,9,0.5763723609467966,0.7744125872533167,4,2.3892242030545026,1.0623821254147536,5,1.2399628827378975,0.6518141022438634,1,1.1285730645818588,2.394904161888946,1,2.029057793160991,1.5068205321704111
MALISSA,PENA,-0.5,God,God,1,2.092105196659836,0.3285478293916466,4,0.4272007380029516,0.9992315121378412,5,1.662368561016197,2.3150524104505936,4,0.10564929355638047,1.2887079531940975,6,1.4368913774040104,1.348470429562901,9,0.9303527146669383,1.0933318557099603,4,0.8298629423149168,0.8509708262079971,1,1.872633064113315,1.48290703560237,10,2.082530710413015,1.909488340703256,5,1.1407663583505103,1.4671344014864898,10,0.06830851234936791,0.37693887514693797,1,0.6526570085944974,1.622979345567221,10,2.2998267543755566,0.07150893316653445,2,2.3180454102460795,2.346784584177509,2,0.4511358593354736,1.7899725715065051
ELZA,PATRICK,1.2,God,God,4,0.8567410020135097,1.7922403060002425,5,1.418779380809391,0.15200000759093973,4,1.760827500629376,0.6677173529683136,4,1.7053464999899481,1.344450472465858,8,0.21786971163505225,0.7203639663883952,1,2.144918010219948,0.37288866372898605,10,0.7705070891613821,1.720397562204556,1,0.45796254380713913,0.5744503943092444,4,0.4584201481465222,0.37427792786296515,2,0.6828489450797126,1.1962125836263084,8,1.7331485834941156,1.1773971960139096,6,0.6666376115755035,2.2581623322567084,2,1.4276376068964787,0.041207485896874174,9,2.176871743393789,0.6650018890023626,10,0.007419465212172016,0.6406650064772262
LARHONDA,MOONEY,0.9,God,God,4,2.02678257808992,2.036669205549292,6,0.7477957644286561,1.503147182374833,10,0.5498008713403448,0.4843630473652924,9,0.4530087044581707,0.6623718049589594,5,0.6926436178435256,1.0921048719762425,1,0.5029725153348255,0.9404883280095235,8,0.5875131601266139,0.6653528160829031,6,1.448645017583455,0.7485765183224247,8,2.369786678159342,1.8459896348105476,2,0.10196980231253455,1.921150549099622,6,2.0894691229558937,0.07112043001432727,10,0.3648169014408506,1.7368999103848015,9,0.9999578613300442,1.2824472600067847,8,1.9979778851512915,2.1329833251697257,8,2.0158946774157562,0.931987500447849
MAURICIO,JOYCE,0.8,God,God,2,2.2900367626722833,2.3731247779634352,4,1.1270047764097837,0.8608181877190826,10,2.3324095540625693,1.613492203371873,8,0.0039042002086139838,0.7292819413706766,6,1.92239887122255,0.9413873309683274,2,0.7518047979170039,0.2986294313910376,8,1.78426387638038,0.7351818259436917,4,1.0969104524602658,1.2757419696007888,2,2.1067005548727686,0.6719100434026287,6,0.4554106164738647,0.6864241538142077,5,1.1038799289709547,2.365908249143342,5,1.8468183203696817,0.011440776373484174,4,1.887315242216168,0.09760369904758343,2,2.4785422795093695,0.3414632511670357,4,1.9734603267358408,2.3186262645809212
FILOMENA,ESPINOZA,0.3,God,God,9,1.3985659593080033,1.0821136835223721,2,2.4142108034459744,2.4493209217586167,5,2.088229585020107,0.08097512754123015,1,0.6408172885964794,2.1998445668945195,10,0.3426684982218442,0.10225279436319484,8,2.379735403840109,2.1025480588203584,2,0.00954159349104089,0.3572951083133208,1,2.4617377129941946,0.33575581049619496,1,0.7172344241714723,2.0396183502828444,6,1.7257567745212716,1.929226513617095,4,0.9522769858005329,1.8606207793741205,4,0.6406671985356,0.9795140186657653,4,1.4033901975448457,0.5880793796310333,6,1.8205131742998089,0.5699122900357669,8,1.053665231201969,0.6623705084367135
ENOLA,FROST,0.8,God,God,6,0.8246465524806259,2.25834786041131,10,2.0492198438152203,1.5412554244920074,9,0.24028140554384653,0.3278925917026529,2,0.821090295609947,0.3299287458711214,10,0.07912390243630552,1.8299253164491174,4,1.151500539481996,0.5879796875198242,1,1.001663301372593,1.5089322439588613,5,0.6200849649543869,0.5901993373617256,5,2.1887639770770932,0.22160978702846862,2,0.655423087559247,0.19076011914784086,4,0.8900445693002279,0.5516065886596513,4,0.1121681158997459,2.0685888786923017,8,1.9750435913141486,1.401008634401172,8,1.5847984816702798,1.4945284653113093,5,2.461514666058637,1.8784130310786795
DARYL,ONEAL,0.1,God,God,4,2.203029021566864,0.6410409501931308,6,1.3122422325758598,1.2795413466991303,8,0.11654741584760903,2.1720743960041817,5,1.5169256255208483,1.7816473395310493,9,1.5049301540682645,0.4316761188844598,5,2.050064264588403,0.275052729118051,4,0.30671246964667914,2.30111929381855,6,1.8843189144068346,1.2681706604444534,10,0.8289761529737028,0.8875986214131765,2,2.057469479410094,1.9703943317265205,2,0.4913319412657305,1.5912550590669994,6,1.4082516389978093,0.8660297212395424,4,1.823659852294767,1.9606200525288506,8,0.39404070965517873,0.8610492172386621,4,0.4531494615333359,1.7521370264380103
TOMAS,MCCANN,0.6,God,God,5,1.3738972268809202,1.5507030254435286,1,1.4758772733544574,0.49938861958429226,2,0.3256356222468537,1.1520749264968135,6,2.139199212925786,1.3543138448894056,1,2.1770301523139817,1.815121790103106,6,2.497438406580328,2.185410568821773,5,2.3439222154119235,1.8567404745905915,6,1.2218736382938005,0.7311601450137053,10,0.5098574196024765,1.9799590007005436,1,0.9655611387332197,0.2516710839274558,8,1.493695849263506,1.299618858891548,9,0.02267839458687887,0.6657626109480395,10,1.8888222980477318,2.0355815579197816,9,2.407737977672007,1.7793439125566335,9,0.7383477778557629,1.667926301937884
OLIVIA,KEMP,0.6,God,God,4,2.114659250619733,1.309118233874866,8,0.2762976846746226,1.0986226995898751,6,0.07918814439794336,2.4892147575929333,10,0.03665451675062853,1.5878103859187573,4,1.4412691650166036,2.148976669961435,9,2.1823967183108626,0.4910461634428076,4,0.33473889728687145,2.1448493706071377,1,0.6115106784179816,2.1636362107624705,8,1.2532715169813258,1.445592784415993,8,1.9605159452993137,2.439759116942291,5,2.4865287360432813,0.026731280864891738,9,0.31654382174077733,1.0813514144171175,2,1.4952745029752847,1.6340198548581566,5,0.3873978105413395,0.21633031715275863,9,0.45993011273735646,1.2254474544369918
GREG,SIMON,0.1,God,God,8,1.3905454846383907,2.2399615581221335,1,2.3830993709284645,1.4468377227062348,8,0.3363643940197067,2.484256944168267,8,1.6613460251505394,0.7223664857468748,8,0.3581881903411008,0.21743768294697124,5,1.3958150964559497,1.6302896613744655,8,0.726283764474932,1.669016142561629,2,2.383481309162802,1.555171127885008,5,1.565834451157131,0.18792554373251086,4,2.0078196762780975,1.9656362953467008,4,0.3774363003045947,1.979027056383025,1,0.9181033718232958,0.8941552218489451,6,1.388020231373699,0.5516405193937479,1,1.2294434666135359,0.5893096280282408,5,1.8324706668335233,0.04769104489681347
JENIFER,DUFFY,0.2,God,God,8,0.5369781572492222,2.366457310050011,6,2.277618642663978,0.8579920981164474,1,2.318812473380166,1.779567975782971,10,1.3224869253152631,0.4066315761138778,4,0.42239117133295645,1.3142692667900413,8,0.2886871704622834,1.9259149757736984,10,0.26167817073826233,0.433415726772321,9,0.1222492330602401,0.7123931233868461,10,1.0483712537003367,1.7902642918501326,8,2.0795199801244184,1.3989657250137635,4,1.1382354757228623,0.5699406984471228,2,1.3945241135541475,0.9701629904347064,9,2.4107836626280883,0.4795978294540898,5,0.44324630305963425,0.21768760760431882,2,0.03757547405291023,0.41521148851691114
CORINNA,ONEAL,1.0,God,God,5,0.8005960340989895,0.576157416498691,2,2.4760981284322834,0.3530390961517238,6,0.16000991962420746,0.4456999393239486,9,0.7926130210565938,0.6561317803212061,10,0.5629482479705281,0.9849943477603784,5,0.051055296130666505,1.1699619356653175,10,1.6986514054179522,1.2796488129105135,9,0.8944896580134378,1.6063274403988705,8,2.0795456897793074,1.8243250633041113,5,0.9179628704385517,2.0326084002496927,1,1.5716598715502896,0.7058839397214584,4,0.20308380064938597,2.2463769338788877,2,0.6155785976638792,0.05673811237409371,9,1.4585373164476165,0.24742478524323486,6,1.4442360552858728,1.1331490509956377
SEPTEMBER,SAMPSON,0.3,God,God,9,1.2520379518490339,1.9078519638441207,4,1.1963676581835623,2.118549276078074,5,0.3277146562523725,0.5149066767482019,8,1.148416777745222,1.6439806016469487,9,0.6918185371301919,0.486659064000525,8,2.4422972665289304,2.0777059545660004,2,1.62219086787903,1.197612902021533,4,2.3445363473164877,2.3161891375190797,4,1.3323083094472823,1.5313101912142726,6,0.672519810841064,2.294394021747733,10,0.07466089940517201,0.1749456729091295,1,1.068585022616939,0.5613130289540604,1,1.5964055242942485,0.1094144569815772,10,1.350789810108928,0.24125404051950766,10,0.10897777433749534,1.4993798216515026
REGINA,COOK,0.4,God,God,6,1.5938720236686983,1.1555289229969636,1,0.44326875911459646,0.16121921458515015,2,2.127267707406082,0.1590577152956274,6,0.8742628381476005,2.1494742111921266,2,1.3569418434487583,2.401032460432445,9,0.8308199754215262,0.5121442597797612,6,0.16868051496066155,1.5982792820448721,4,2.3474496387901356,1.7910064209255074,5,2.1029028330342143,0.04301252861003524,6,1.9399465701032217,0.5771757634791924,1,0.5312020645437093,1.2005022423616165,6,0.10841986583569774,1.8749087648832,9,1.8980636869060148,0.9615179957301528,8,1.3832135393900065,1.9354048790225846,8,2.113733131376514,0.7594964713410851
AHMAD,FINLEY,0.2,God,God,10,1.7654758124216317,0.40178447474450874,8,0.19268677588465566,1.9138230571154948,2,0.2735829662856573,1.2989818573301182,4,0.7625921310150028,1.877679758696416,10,2.156193202430856,1.7748959135938729,4,2.316901518365739,1.1440759120284993,4,1.5750556117538608,0.2154855435429337,9,1.3147167348712547,1.290431043413503,10,0.23792064531610452,1.599714201119256,9,1.155740899345247,1.258134434743826,4,0.2796754849429023,2.114249015811163,8,1.181776326347671,1.798331314425333,4,1.3406743930363336,0.2775287744486313,2,1.093736364519192,1.4528669945723882,6,1.16736058624647,1.2626370242628584
TAMERA,MIDDLETON,0.3,God,God,9,0.6686635770178615,1.9752440421160822,8,1.1324391228521367,1.51543136112271,9,2.454440368633614,1.9397106054561453,9,1.8213679807471723,1.2278704780409608,6,0.8937287887476411,1.4973428502280588,4,1.4713693978203848,2.4309071167983833,2,0.14724267925875556,2.1246232408862227,2,1.2979044811061866,0.3893923166153704,10,1.2990732417084914,1.4017579636613184,2,1.8116811258116279,0.41114497900456265,2,2.040232080507394,1.679677592586384,2,1.851214046265526,1.243575038696905,5,1.3368489418094245,0.9021390834395787,10,0.19644489242538143,0.14684928745008513,9,2.4557413774593044,1.4681312848053605
GERTIE,MULLINS,0.0,God,God,5,1.5317568337379872,0.7832434361039708,10,0.14765438516123275,0.8440610974989238,1,1.930112762356027,0.9526503875492844,4,2.3126199232972473,0.07545406897331713,9,0.2899125946031364,2.455476145044963,2,1.5769105632750469,2.2999086985773616,10,1.2793535157594846,0.3718378999804195,9,1.7694170045641773,0.06681365128255318,2,0.06119070920006908,0.01892051387607535,4,0.15542706552405222,2.0981450719153703,5,0.17692544404335125,1.189705067152398,1,1.37370438722419,1.2156210083879049,6,1.2069213186191314,1.6846371239357707,8,0.398370308029862,2.2030947394221183,1,1.9043454249397886,1.8894641825806304
TONETTE,SANCHEZ,0.1,God,God,8,1.1126701243506636,0.22408610878803303,1,0.919964416286825,0.7574982373164827,9,2.033549949074621,0.04455478130000551,2,2.457185347957003,2.3366468767910034,6,0.9071319771536781,0.4590894779904492,4,1.1794614955082712,0.07099934192820984,10,0.45205370935890776,1.4660530488277153,9,2.3949298334296225,1.0685044589534944,6,1.0947329707992672,0.8648874600188692,4,0.6264154144115147,1.2087225474355616,1,1.0842333903319046,1.81847344945934,4,0.7601615416745569,0.4042898222432656,9,0.9823980752075891,1.0804632411465855,4,1.1832089892852689,2.351142920815724,1,0.4227423825949936,0.4881054724081016
COLIN,MADDEN,0.1,God,God,8,1.2066686559829694,1.4798261166570024,9,1.8871406945528766,1.5522225099670313,1,0.8660819254665131,1.9627018855646745,5,2.219887523822897,2.0604687206312344,9,2.023888378257973,1.0855490760176036,9,0.8464521947660775,1.112799604837784,9,1.8952609329852799,2.4485427012283716,5,1.165487038315489,1.3592154200080442,8,0.33747900121957386,0.8640283126787038,2,0.532500575023217,0.5187286068933267,9,1.8715843032009887,0.7409794864835371,5,1.1159713541716005,2.1706979292046875,9,1.0749400840148768,1.2858136007475383,10,1.185699437993798,0.43246708361120906,1,2.388173671384657,0.12543706036282465
TIERA,CONNER,0.4,God,God,10,2.3081602756876,0.4912232796991625,5,0.6227626867460831,0.3062863864813001,4,1.690285129014457,1.9873257926581356,5,0.14267134652588664,0.15617068696858138,10,0.5201531179629746,1.387331743752721,5,0.7868063259490415,2.4144619376212244,10,1.913489386635208,1.5584896938146362,5,1.9188812312264267,1.875939928628305,10,0.566013832020281,2.2817890464134987,10,2.263577611047856,0.5102205749140778,2,1.9982620763504746,1.9476062616420338,9,2.356503722321897,1.526737306147918,5,1.6869120400954718,0.3358934113341147,10,1.8281097170505212,0.7571352392498985,1,0.1363648192419037,0.04549453745600396
MEG,HANSON,0.1,God,God,2,0.2902166688870575,1.808570013428382,10,2.2875904480270326,1.0774791734117777,6,0.11339401156103351,0.47279323829742453,10,2.432502112707548,1.7257662951323562,9,1.65833748277515,1.88526251575512,2,1.2845264099472438,2.110743078577864,2,0.7720116878720401,1.36366336975937,1,1.4831008606487275,2.2958748227872254,1,1.557029387157181,2.033663868694689,5,0.9357019969447616,0.7602553677964128,2,0.48432444144667686,0.15322001355626141,9,1.5278892615354982,1.8867549271586368,9,1.3464495425509813,0.20666545869007347,8,2.220782272745505,2.0325472335016332,10,0.18489319312729818,0.626887401046935
LAVERNA,BRADLEY,0.9,God,God,6,0.7333617405176357,1.5939126949261162,1,0.876388528160113,1.4762002881077665,2,2.417910166676333,1.6876518912434717,5,1.3385617774039087,1.9451462609140782,4,0.3639612860330893,1.2231034225980157,2,1.259803053249808,1.9584111359858358,5,1.0251333308806059,1.794268303749328,10,1.423708682700081,2.4342821866225033,5,0.6244186711442917,1.044136534693993,1,1.4972956824305916,0.24312582659061527,4,2.4265909937571655,0.26765691086634485,1,1.210310017692135,1.879831610070951,10,0.8467308030392771,1.274181387967809,1,2.4086280562438116,2.257724603378847,8,1.2124126272875393,1.0778617395920798
TOMMYE,WALKER,2.1,God,God,4,1.9905156331777951,1.6570188111047646,1,2.1040284819215427,2.3829287489579642,6,0.8950227770923752,1.8527877962933137,10,0.2734369921322183,0.025424655453391287,8,1.903130919883583,0.9120997576981815,6,1.1173636246030252,1.6041113361135348,2,1.6590775732359277,2.1744568094645556,1,1.7792989386513092,0.6092863457281836,4,1.7425283232675652,2.3827606314712675,8,1.7771990320941213,2.0987233886913605,4,0.32956221050105816,1.501898230707093,10,1.7461307177444896,1.1539784319045918,2,1.3884522493761888,2.1304922358900944,5,2.115125003361888,0.4935456458825449,6,2.243396959555127,0.5683223063602139
JANET,PARKS,0.3,God,God,9,2.174119091885252,0.1486633297918824,5,2.4414994201672306,2.1458361924415295,4,0.7707727625738409,0.8550376751460385,5,0.33251386331771243,0.6155613679514029,8,0.04421504096782214,2.0788329215647403,6,1.7937815543859759,1.9765397633852104,2,2.1118855271672223,1.821096158543518,9,0.36495201043529824,1.8777528216305304,1,1.5975734054705961,1.997138542467081,1,2.2640737572918295,1.8760928236255803,9,0.008186213893057182,1.6236149888484463,2,1.5631793969206318,1.9669228720191518,2,1.1219673488217916,0.2448054571010172,6,0.362810337835707,0.9876439231985981,1,2.0313061943694253,0.7182245595373693
